Date,Narration,Ref,Withdrawal,Deposit,Balance
31/12/2022,IMPS/P2P/81367829/SANJANA HEGDE/8698142153,TXN0255291,,4800.00,2959453.51
31/12/2022,UPI/DR/03298369/VIKRAM NAIR/KKBK0045457/vikram409@ybl,TXN0255292,1680.00,,2957773.51
31/12/2022,UPI/DR/42407914/LALITHA DEVI/KKBK0045457/lalitha353@ybl,TXN0255293,1250.00,,2956523.51
31/12/2022,NEFT/89653702/DIVYA MENON/KKBK0045457/44523899699413,TXN0255294,850.00,,2955673.51
31/12/2022,NEFT/91039391/RAJENDRA PRASAD/KKBK0045457/69491986442063,TXN0255295,,32000.00,2987673.51
01/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255296,,24000.00,3011673.51
01/01/2023,NEFT/33453339/AYESHA KHAN/KKBK0045457/47421546307724,TXN0255297,49.00,,3011624.51
01/01/2023,ATM/WDL/2080777204/SBI ATM JAYANAGAR BLR,TXN0255298,7800.00,,3003824.51
01/01/2023,UPI/DR/03067175/RAMESH GOWDA/KKBK0045457/ramesh984@ybl,TXN0255299,5200.00,,2998624.51
01/01/2023,NEFT/360933363085/SUNIL YADAV/KKBK0045457/91333380120395,TXN0255300,,4800.00,3003424.51
01/01/2023,NEFT/7634086284/ARUN SHARMA/KKBK0045457/47957422048245,TXN0255301,7800.00,,2995624.51
02/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255302,,850.00,2996474.51
02/01/2023,UPI/DR/00986869/ADITYA KUMAR/KKBK0045457/aditya887@ybl,TXN0255303,249.00,,2996225.51
02/01/2023,UPI/DR/1426957200/VIKRAM NAIR/KKBK0045457/vikram536@paytm,TXN0255304,3499.00,,2992726.51
02/01/2023,ATM/WDL/13202778/HDFC ATM KORAMANGALA,TXN0255305,120.00,,2992606.51
02/01/2023,UPI/DR/06349688/KARTHIK MENON/KKBK0045457/karthik587@ybl,TXN0255306,310.00,,2992296.51
03/01/2023,UPI/CR/744112678905/RAVI KUMAR SHARMA/KKBK0045457/ravi335@oksbi,TXN0255307,,4800.00,2997096.51
04/01/2023,UPI/DR/895920256913/VINAY PATIL/KKBK0045457/vinay936@okaxis,TXN0255308,2380.00,,2994716.51
04/01/2023,UPI/DR/87920443/CHANDAN SHARMA/KKBK0045457/chandan322@oksbi,TXN0255309,2380.00,,2992336.51
04/01/2023,UPI/DR/230324658328/BINDHU NAIR/KKBK0045457/bindhu106@okhdfc,TXN0255310,699.00,,2991637.51
04/01/2023,UPI/DR/2072212159/ARCHANA PILLAI/KKBK0045457/archana355@paytm,TXN0255311,999.00,,2990638.51
04/01/2023,NEFT/8354256956/SANTOSH KUMAR/KKBK0045457/90130863153523,TXN0255312,,2500.00,2993138.51
05/01/2023,NEFT/566993519402/RAJENDRA PRASAD/KKBK0045457/78939117078055,TXN0255313,310.00,,2992828.51
05/01/2023,NEFT/4160767955/RAJENDRA PRASAD/KKBK0045457/39421194164927,TXN0255314,850.00,,2991978.51
05/01/2023,UPI/DR/994249065148/KARTHIK MENON/KKBK0045457/karthik240@okaxis,TXN0255315,120.00,,2991858.51
05/01/2023,UPI/DR/5925181735/RAVI KUMAR SHARMA/KKBK0045457/ravi109@okaxis,TXN0255316,449.00,,2991409.51
06/01/2023,UPI/DR/519494525009/SHAHID KHAN/KKBK0045457/shahid68@okhdfc,TXN0255317,1250.00,,2990159.51
06/01/2023,NEFT/84198136/SURESH BABU/KKBK0045457/10774790683583,TXN0255318,,850.00,2991009.51
06/01/2023,UPI/CR/149635757134/DIVYA MENON/KKBK0045457/divya64@okhdfc,TXN0255319,,1200.00,2992209.51
06/01/2023,UPI/DR/17899510/KIRAN REDDY/KKBK0045457/kiran258@okhdfc,TXN0255320,850.00,,2991359.51
06/01/2023,ATM/WDL/77788511/CANARA ATM MYSURU,TXN0255321,3499.00,,2987860.51
06/01/2023,IMPS/P2P/66131471/ARCHANA PILLAI/8527589327,TXN0255322,,24000.00,3011860.51
06/01/2023,NEFT/36970602/NAVEEN KUMAR/KKBK0045457/49389667555745,TXN0255323,2380.00,,3009480.51
07/01/2023,CHQ NO 115762 CLEARING,TXN0255324,79.00,,3009401.51
07/01/2023,ATM/WDL/1151728048/SBI ATM JAYANAGAR BLR,TXN0255325,699.00,,3008702.51
07/01/2023,UPI/CR/4551234338/SAVITHA DEVI/KKBK0045457/savitha794@okhdfc,TXN0255326,,850.00,3009552.51
07/01/2023,UPI/DR/508457426246/LATHA MURTHY/KKBK0045457/latha184@okaxis,TXN0255327,449.00,,3009103.51
07/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255328,,850.00,3009953.51
08/01/2023,IMPS/P2P/342270192688/ADITYA KUMAR/9449235723,TXN0255329,,1200.00,3011153.51
08/01/2023,CHQ NO 698726 CLEARING,TXN0255330,79.00,,3011074.51
08/01/2023,UPI/DR/62114433/SURESH NAIR/KKBK0045457/suresh217@okhdfc,TXN0255331,249.00,,3010825.51
08/01/2023,UPI/DR/7204408551/VENKAT RAO/KKBK0045457/venkat423@okhdfc,TXN0255332,249.00,,3010576.51
08/01/2023,IMPS/P2P/7115923981/DIVYA MENON/7389660147,TXN0255333,,1200.00,3011776.51
08/01/2023,UPI/DR/54916357/SURESH NAIR/KKBK0045457/suresh491@okaxis,TXN0255334,850.00,,3010926.51
08/01/2023,NEFT/414806647653/KAVITHA RAO/KKBK0045457/57453384527795,TXN0255335,,7600.00,3018526.51
09/01/2023,UPI/DR/0578949356/TANVI RAO/KKBK0045457/tanvi95@okhdfc,TXN0255336,699.00,,3017827.51
09/01/2023,ATM/WDL/420002235406/HDFC ATM KORAMANGALA,TXN0255337,3499.00,,3014328.51
09/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255338,,850.00,3015178.51
09/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255339,,24000.00,3039178.51
09/01/2023,UPI/CR/305457484554/NILESH KULKARNI/KKBK0045457/nilesh775@okhdfc,TXN0255340,,24000.00,3063178.51
09/01/2023,NEFT/1769957583/GEETA DEVI/KKBK0045457/91274456504758,TXN0255341,,500.00,3063678.51
09/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255342,,500.00,3064178.51
10/01/2023,NEFT/658881702836/NILESH KULKARNI/KKBK0045457/74980816205365,TXN0255343,,32000.00,3096178.51
10/01/2023,CHQ NO 772216 CLEARING,TXN0255344,310.00,,3095868.51
11/01/2023,UPI/DR/37365969/RAMESH PILLAI/KKBK0045457/ramesh254@paytm,TXN0255345,999.00,,3094869.51
11/01/2023,ATM/WDL/43153950/CANARA ATM MYSURU,TXN0255346,1680.00,,3093189.51
11/01/2023,UPI/DR/751424217595/SUNITA DEVI/KKBK0045457/sunita107@paytm,TXN0255347,1250.00,,3091939.51
11/01/2023,UPI/DR/54315992/SURESH NAIR/KKBK0045457/suresh807@ybl,TXN0255348,5200.00,,3086739.51
11/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255349,,7600.00,3094339.51
11/01/2023,UPI/DR/703440262772/CHANDAN SHARMA/KKBK0045457/chandan12@ybl,TXN0255350,999.00,,3093340.51
12/01/2023,UPI/DR/30552475/USHA RANI/KKBK0045457/usha247@paytm,TXN0255351,699.00,,3092641.51
12/01/2023,UPI/DR/2037476688/SUSHMA RAO/KKBK0045457/sushma273@okhdfc,TXN0255352,310.00,,3092331.51
12/01/2023,IMPS/P2P/7975710183/SANJANA HEGDE/7962367182,TXN0255353,,1200.00,3093531.51
13/01/2023,UPI/CR/411498010404/NIKHIL GUPTA/KKBK0045457/nikhil981@ybl,TXN0255354,,2500.00,3096031.51
13/01/2023,NEFT/9276330939/RAJESH VERMA/KKBK0045457/07572256176216,TXN0255355,,18500.00,3114531.51
13/01/2023,ATM/WDL/004351927376/HDFC ATM KORAMANGALA,TXN0255356,3499.00,,3111032.51
13/01/2023,NEFT/75685103/SUSHMA RAO/KKBK0045457/41322508530823,TXN0255357,49.00,,3110983.51
13/01/2023,CHQ NO 775591 CLEARING,TXN0255358,449.00,,3110534.51
13/01/2023,NEFT/7590472628/NIKHIL GUPTA/KKBK0045457/36777413396358,TXN0255359,310.00,,3110224.51
13/01/2023,NEFT/24117453/NAVEEN KUMAR/KKBK0045457/03765443622283,TXN0255360,120.00,,3110104.51
13/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255361,,7600.00,3117704.51
13/01/2023,ATM/WDL/0515707637/SBI ATM JAYANAGAR BLR,TXN0255362,999.00,,3116705.51
13/01/2023,UPI/DR/9584096203/NIKHIL GUPTA/KKBK0045457/nikhil735@oksbi,TXN0255363,79.00,,3116626.51
14/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255364,,2500.00,3119126.51
14/01/2023,UPI/DR/71897379/KAVYA REDDY/KKBK0045457/kavya728@paytm,TXN0255365,79.00,,3119047.51
14/01/2023,UPI/DR/71535332/NILESH KULKARNI/KKBK0045457/nilesh240@ybl,TXN0255366,79.00,,3118968.51
15/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255367,,2500.00,3121468.51
15/01/2023,UPI/DR/4621787587/SHAHID KHAN/KKBK0045457/shahid869@oksbi,TXN0255368,850.00,,3120618.51
15/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255369,,7600.00,3128218.51
15/01/2023,IMPS/P2P/371529908954/ARUN SHARMA/9018362678,TXN0255370,,11200.00,3139418.51
15/01/2023,UPI/DR/048525522692/MALLIKA DAS/KKBK0045457/mallika172@paytm,TXN0255371,3499.00,,3135919.51
16/01/2023,NEFT/860594500543/REKHA PILLAI/KKBK0045457/30852348297902,TXN0255372,1680.00,,3134239.51
16/01/2023,NEFT/01331764/LALITHA DEVI/KKBK0045457/59537528035431,TXN0255373,,4800.00,3139039.51
16/01/2023,UPI/CR/64302756/RANJIT SINGH/KKBK0045457/ranjit343@oksbi,TXN0255374,,2500.00,3141539.51
16/01/2023,ATM/WDL/817766975281/SBI ATM JAYANAGAR BLR,TXN0255375,3499.00,,3138040.51
16/01/2023,UPI/CR/6736693284/HARISH MENON/KKBK0045457/harish722@okaxis,TXN0255376,,11200.00,3149240.51
16/01/2023,NEFT/7216521343/SURESH NAIR/KKBK0045457/77807018225465,TXN0255377,,850.00,3150090.51
17/01/2023,UPI/DR/39354564/ROHIT SHARMA/KKBK0045457/rohit905@oksbi,TXN0255378,120.00,,3149970.51
17/01/2023,NEFT/76370156/USHA RANI/KKBK0045457/60826422834641,TXN0255379,699.00,,3149271.51
17/01/2023,NEFT/946143595113/PADMA RAO/KKBK0045457/37053920799886,TXN0255380,,850.00,3150121.51
18/01/2023,UPI/DR/5415041140/ANITHA KRISHNAN/KKBK0045457/anitha790@oksbi,TXN0255381,7800.00,,3142321.51
18/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255382,,500.00,3142821.51
18/01/2023,UPI/CR/3180524936/BABU LAL/KKBK0045457/babu146@okaxis,TXN0255383,,32000.00,3174821.51
18/01/2023,CHQ NO 820387 CLEARING,TXN0255384,49.00,,3174772.51
18/01/2023,ATM/WDL/6883971424/SBI ATM JAYANAGAR BLR,TXN0255385,79.00,,3174693.51
18/01/2023,CHQ NO 630233 CLEARING,TXN0255386,1680.00,,3173013.51
18/01/2023,CHQ NO 390355 CLEARING,TXN0255387,449.00,,3172564.51
19/01/2023,NEFT/0349566725/GEETA DEVI/KKBK0045457/83659006014927,TXN0255388,699.00,,3171865.51
19/01/2023,UPI/DR/4014085565/GEETA DEVI/KKBK0045457/geeta253@paytm,TXN0255389,999.00,,3170866.51
19/01/2023,IMPS/P2P/93420178/BABU LAL/9985180119,TXN0255390,,7600.00,3178466.51
19/01/2023,ATM/WDL/447469379265/HDFC ATM KORAMANGALA,TXN0255391,49.00,,3178417.51
19/01/2023,UPI/DR/9857154466/MALLIKA DAS/KKBK0045457/mallika168@okhdfc,TXN0255392,249.00,,3178168.51
20/01/2023,NEFT/7547874313/RAMESH GOWDA/KKBK0045457/10747954087169,TXN0255393,,18500.00,3196668.51
20/01/2023,UPI/DR/08894959/ANITHA KRISHNAN/KKBK0045457/anitha846@okhdfc,TXN0255394,2380.00,,3194288.51
21/01/2023,CHQ NO 211670 CLEARING,TXN0255395,3499.00,,3190789.51
21/01/2023,NEFT/6328849350/MEERA PILLAI/KKBK0045457/08211545794069,TXN0255396,,850.00,3191639.51
21/01/2023,UPI/DR/8509285643/ARCHANA PILLAI/KKBK0045457/archana107@ybl,TXN0255397,1250.00,,3190389.51
22/01/2023,NEFT/2830970108/FARHAN KHAN/KKBK0045457/63364507404813,TXN0255398,449.00,,3189940.51
22/01/2023,UPI/DR/2916998827/KIRAN REDDY/KKBK0045457/kiran597@okaxis,TXN0255399,7800.00,,3182140.51
22/01/2023,CHQ NO 950910 CLEARING,TXN0255400,850.00,,3181290.51
22/01/2023,ATM/WDL/1294757553/HDFC ATM KORAMANGALA,TXN0255401,2380.00,,3178910.51
22/01/2023,ATM/WDL/808728136664/SBI ATM JAYANAGAR BLR,TXN0255402,3499.00,,3175411.51
23/01/2023,UPI/DR/46598036/ARJUN MEHTA/KKBK0045457/arjun843@oksbi,TXN0255403,49.00,,3175362.51
23/01/2023,ATM/WDL/796735962416/CANARA ATM MYSURU,TXN0255404,5200.00,,3170162.51
23/01/2023,UPI/CR/98714252/CHANDAN SHARMA/KKBK0045457/chandan902@ybl,TXN0255405,,32000.00,3202162.51
24/01/2023,UPI/DR/2887816756/SAVITHA DEVI/KKBK0045457/savitha910@ybl,TXN0255406,49.00,,3202113.51
24/01/2023,UPI/DR/90898158/ANITHA KRISHNAN/KKBK0045457/anitha886@okaxis,TXN0255407,249.00,,3201864.51
24/01/2023,CHQ NO 016370 CLEARING,TXN0255408,249.00,,3201615.51
24/01/2023,NEFT/05014052/SUSHMA RAO/KKBK0045457/58612646818767,TXN0255409,850.00,,3200765.51
25/01/2023,ATM/WDL/6039840318/HDFC ATM KORAMANGALA,TXN0255410,3499.00,,3197266.51
25/01/2023,NEFT/750022452659/KAVYA REDDY/KKBK0045457/06359472240228,TXN0255411,,18500.00,3215766.51
25/01/2023,UPI/DR/69222982/MEERA PILLAI/KKBK0045457/meera858@oksbi,TXN0255412,120.00,,3215646.51
25/01/2023,CHQ NO 218274 CLEARING,TXN0255413,449.00,,3215197.51
25/01/2023,CHQ NO 829315 CLEARING,TXN0255414,7800.00,,3207397.51
25/01/2023,UPI/CR/312203908589/NIKHIL GUPTA/KKBK0045457/nikhil298@ybl,TXN0255415,,7600.00,3214997.51
25/01/2023,UPI/DR/805637826983/ADITYA KUMAR/KKBK0045457/aditya684@okhdfc,TXN0255416,310.00,,3214687.51
25/01/2023,CHQ NO 608009 CLEARING,TXN0255417,3499.00,,3211188.51
26/01/2023,NEFT/0777621245/RAMESH PILLAI/KKBK0045457/89010466419877,TXN0255418,5200.00,,3205988.51
26/01/2023,UPI/DR/715953291204/VINAY PATIL/KKBK0045457/vinay421@okhdfc,TXN0255419,120.00,,3205868.51
26/01/2023,UPI/DR/88781205/NADIA HUSSAIN/KKBK0045457/nadia806@okhdfc,TXN0255420,850.00,,3205018.51
26/01/2023,UPI/DR/190219698495/BABU LAL/KKBK0045457/babu674@okaxis,TXN0255421,699.00,,3204319.51
26/01/2023,UPI/DR/13711487/RAMESH GOWDA/KKBK0045457/ramesh297@oksbi,TXN0255422,2380.00,,3201939.51
26/01/2023,UPI/DR/49644580/RAHUL SINGH/KKBK0045457/rahul917@ybl,TXN0255423,699.00,,3201240.51
26/01/2023,UPI/DR/9602982114/AYESHA KHAN/KKBK0045457/ayesha877@okhdfc,TXN0255424,3499.00,,3197741.51
26/01/2023,UPI/DR/790574025237/RAVI KUMAR SHARMA/KKBK0045457/ravi243@oksbi,TXN0255425,49.00,,3197692.51
26/01/2023,IMPS/P2P/8472836961/LALITHA DEVI/8075489444,TXN0255426,,850.00,3198542.51
27/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255427,,32000.00,3230542.51
27/01/2023,IMPS/P2P/59770929/LATHA MURTHY/7718422395,TXN0255428,,850.00,3231392.51
27/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255429,,18500.00,3249892.51
27/01/2023,UPI/DR/01286743/RESHMA KHAN/KKBK0045457/reshma904@oksbi,TXN0255430,7800.00,,3242092.51
27/01/2023,NEFT/932347881375/PRIYA NAIR/KKBK0045457/18951489866087,TXN0255431,,18500.00,3260592.51
27/01/2023,UPI/DR/328418590355/RAJENDRA PRASAD/KKBK0045457/rajendra715@paytm,TXN0255432,850.00,,3259742.51
28/01/2023,NEFT/54086110/SHEELA DEVI/KKBK0045457/67875436142750,TXN0255433,699.00,,3259043.51
28/01/2023,NEFT/130323861900/KAVERI MENON/KKBK0045457/70843001817268,TXN0255434,999.00,,3258044.51
28/01/2023,UPI/DR/11274821/IMRAN KHAN/KKBK0045457/imran522@paytm,TXN0255435,850.00,,3257194.51
28/01/2023,CHQ NO 619183 CLEARING,TXN0255436,999.00,,3256195.51
28/01/2023,CHQ NO 369984 CLEARING,TXN0255437,999.00,,3255196.51
28/01/2023,IMPS/P2P/8507657322/MOHAMMED IRFAN/7884017045,TXN0255438,,500.00,3255696.51
29/01/2023,IMPS/P2P/3378867724/SURESH BABU/9550431999,TXN0255439,,4800.00,3260496.51
29/01/2023,UPI/DR/8273112871/NAVEEN KUMAR/KKBK0045457/naveen578@oksbi,TXN0255440,49.00,,3260447.51
29/01/2023,UPI/DR/2199659290/PREETHI IYER/KKBK0045457/preethi745@ybl,TXN0255441,7800.00,,3252647.51
29/01/2023,UPI/DR/1699888401/BABU LAL/KKBK0045457/babu868@oksbi,TXN0255442,699.00,,3251948.51
29/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255443,,4800.00,3256748.51
30/01/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255444,,4800.00,3261548.51
30/01/2023,IMPS/P2P/60585689/PRIYA NAIR/7972194033,TXN0255445,,850.00,3262398.51
30/01/2023,NEFT/0265364813/SURESH BABU/KKBK0045457/53363811823491,TXN0255446,120.00,,3262278.51
31/01/2023,CHQ NO 748175 CLEARING,TXN0255447,310.00,,3261968.51
31/01/2023,UPI/DR/73384131/BABU LAL/KKBK0045457/babu442@oksbi,TXN0255448,449.00,,3261519.51
31/01/2023,ATM/WDL/333020868165/SBI ATM JAYANAGAR BLR,TXN0255449,850.00,,3260669.51
31/01/2023,UPI/DR/79819424/LALITHA DEVI/KKBK0045457/lalitha865@ybl,TXN0255450,249.00,,3260420.51
31/01/2023,CHQ NO 047356 CLEARING,TXN0255451,120.00,,3260300.51
31/01/2023,IMPS/P2P/2504795298/NILESH KULKARNI/9647750236,TXN0255452,,4800.00,3265100.51
31/01/2023,CHQ NO 625077 CLEARING,TXN0255453,3499.00,,3261601.51
31/01/2023,IMPS/P2P/604018758402/SHAHID KHAN/8225546506,TXN0255454,,4800.00,3266401.51
31/01/2023,NEFT/416713991096/TANVI RAO/KKBK0045457/75099966891171,TXN0255455,699.00,,3265702.51
31/01/2023,NEFT/23209091/LALITHA DEVI/KKBK0045457/98187761279909,TXN0255456,49.00,,3265653.51
01/02/2023,UPI/DR/440438546878/SUSHMA RAO/KKBK0045457/sushma282@ybl,TXN0255457,49.00,,3265604.51
01/02/2023,IMPS/P2P/9365588005/KAVITHA RAO/8163572869,TXN0255458,,11200.00,3276804.51
01/02/2023,ATM/WDL/62177677/SBI ATM JAYANAGAR BLR,TXN0255459,79.00,,3276725.51
01/02/2023,NEFT/350183970072/RAJESH VERMA/KKBK0045457/09072879565156,TXN0255460,249.00,,3276476.51
02/02/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255461,,24000.00,3300476.51
02/02/2023,IMPS/P2P/89872985/KIRAN REDDY/7664519466,TXN0255462,,1200.00,3301676.51
02/02/2023,UPI/DR/22714577/CHANDAN SHARMA/KKBK0045457/chandan833@paytm,TXN0255463,699.00,,3300977.51
02/02/2023,NEFT/89198328/ARCHANA PILLAI/KKBK0045457/32049572178696,TXN0255464,,1200.00,3302177.51
02/02/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255465,,4800.00,3306977.51
02/02/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255466,,2500.00,3309477.51
02/02/2023,UPI/DR/72255604/NAVEEN KUMAR/KKBK0045457/naveen609@paytm,TXN0255467,7800.00,,3301677.51
02/02/2023,NEFT/786529283397/SAVITHA DEVI/KKBK0045457/12578453017577,TXN0255468,999.00,,3300678.51
02/02/2023,CHQ NO 514891 CLEARING,TXN0255469,49.00,,3300629.51
02/02/2023,CHQ NO 125750 CLEARING,TXN0255470,310.00,,3300319.51
02/02/2023,UPI/CR/437669615600/DIVYA MENON/KKBK0045457/divya134@okhdfc,TXN0255471,,850.00,3301169.51
02/02/2023,CHQ NO 409568 CLEARING,TXN0255472,79.00,,3301090.51
03/02/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255473,,4800.00,3305890.51
03/02/2023,UPI/DR/5113983132/VIKRAM NAIR/KKBK0045457/vikram950@paytm,TXN0255474,3499.00,,3302391.51
03/02/2023,NEFT/50108765/RAMESH GOWDA/KKBK0045457/86413903989767,TXN0255475,1680.00,,3300711.51
03/02/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255476,,4800.00,3305511.51
03/02/2023,NEFT/822636708519/ANAND KUMAR/KKBK0045457/48062179100987,TXN0255477,49.00,,3305462.51
04/02/2023,UPI/DR/774261905586/ANAND KUMAR/KKBK0045457/anand628@okaxis,TXN0255478,3499.00,,3301963.51
04/02/2023,UPI/DR/54330251/MOHAMMED IRFAN/KKBK0045457/mohammed47@okhdfc,TXN0255479,3499.00,,3298464.51
04/02/2023,UPI/DR/428435273428/SUNIL YADAV/KKBK0045457/sunil220@okhdfc,TXN0255480,449.00,,3298015.51
04/02/2023,UPI/DR/769428845871/SUNITA DEVI/KKBK0045457/sunita22@paytm,TXN0255481,5200.00,,3292815.51
04/02/2023,NEFT/52640793/GOPAL VERMA/KKBK0045457/45216449202927,TXN0255482,,1200.00,3294015.51
04/02/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255483,,4800.00,3298815.51
04/02/2023,UPI/DR/978041605550/POOJA SHARMA/KKBK0045457/pooja105@paytm,TXN0255484,1680.00,,3297135.51
05/02/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255485,,32000.00,3329135.51
05/02/2023,UPI/DR/96462710/ADITYA KUMAR/KKBK0045457/aditya106@oksbi,TXN0255486,49.00,,3329086.51
07/02/2023,IMPS/P2P/065580355595/GEETA DEVI/9843952560,TXN0255487,,500.00,3329586.51
07/02/2023,UPI/DR/486948362444/USHA RANI/KKBK0045457/usha638@paytm,TXN0255488,249.00,,3329337.51
07/02/2023,ATM/WDL/4421405218/HDFC ATM KORAMANGALA,TXN0255489,249.00,,3329088.51
07/02/2023,NEFT/05007942/GANESH KUMAR/KKBK0045457/24077611684580,TXN0255490,,500.00,3329588.51
07/02/2023,UPI/DR/15462023/USHA RANI/KKBK0045457/usha768@okhdfc,TXN0255491,310.00,,3329278.51
07/02/2023,NEFT/66425160/SANJANA HEGDE/KKBK0045457/84706273202450,TXN0255492,850.00,,3328428.51
07/02/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255493,,24000.00,3352428.51
07/02/2023,UPI/DR/2661033255/ADITYA KUMAR/KKBK0045457/aditya15@oksbi,TXN0255494,249.00,,3352179.51
08/02/2023,UPI/DR/7743619644/GOPAL VERMA/KKBK0045457/gopal127@ybl,TXN0255495,3499.00,,3348680.51
08/02/2023,ATM/WDL/792753581608/SBI ATM JAYANAGAR BLR,TXN0255496,3499.00,,3345181.51
08/02/2023,UPI/DR/98163733/ANITHA KRISHNAN/KKBK0045457/anitha785@okhdfc,TXN0255497,1680.00,,3343501.51
08/02/2023,UPI/DR/073624967616/NADIA HUSSAIN/KKBK0045457/nadia55@okhdfc,TXN0255498,999.00,,3342502.51
08/02/2023,ATM/WDL/827214232882/HDFC ATM KORAMANGALA,TXN0255499,1680.00,,3340822.51
08/02/2023,UPI/CR/9940434822/GANESH KUMAR/KKBK0045457/ganesh893@okaxis,TXN0255500,,500.00,3341322.51
08/02/2023,ATM/WDL/243107684675/HDFC ATM KORAMANGALA,TXN0255501,310.00,,3341012.51
09/02/2023,UPI/CR/21125717/KIRAN REDDY/KKBK0045457/kiran904@paytm,TXN0255502,,7600.00,3348612.51
09/02/2023,UPI/CR/192427024097/RANJIT SINGH/KKBK0045457/ranjit543@okhdfc,TXN0255503,,32000.00,3380612.51
09/02/2023,CHQ NO 839916 CLEARING,TXN0255504,249.00,,3380363.51
09/02/2023,UPI/DR/529981833081/BABU LAL/KKBK0045457/babu491@oksbi,TXN0255505,7800.00,,3372563.51
09/02/2023,CHQ NO 058034 CLEARING,TXN0255506,249.00,,3372314.51
09/02/2023,NEFT/4608566607/RESHMA KHAN/KKBK0045457/95035671305002,TXN0255507,49.00,,3372265.51
10/02/2023,UPI/DR/3027029209/PRAKASH RAO/KKBK0045457/prakash585@okaxis,TXN0255508,999.00,,3371266.51
10/02/2023,UPI/CR/72127471/DEEPAK JOSHI/KKBK0045457/deepak653@ybl,TXN0255509,,500.00,3371766.51
10/02/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255510,,18500.00,3390266.51
10/02/2023,UPI/CR/10201331/SAVITHA DEVI/KKBK0045457/savitha560@ybl,TXN0255511,,4800.00,3395066.51
10/02/2023,IMPS/P2P/8447460004/MEENA IYER/9282656970,TXN0255512,,32000.00,3427066.51
10/02/2023,NEFT/74826755/KIRAN REDDY/KKBK0045457/11586519151283,TXN0255513,,850.00,3427916.51
10/02/2023,UPI/DR/266004402941/RANJIT SINGH/KKBK0045457/ranjit90@okhdfc,TXN0255514,310.00,,3427606.51
10/02/2023,UPI/CR/311745734470/AYESHA KHAN/KKBK0045457/ayesha26@paytm,TXN0255515,,2500.00,3430106.51
11/02/2023,UPI/DR/66240613/MEENA IYER/KKBK0045457/meena383@paytm,TXN0255516,3499.00,,3426607.51
11/02/2023,ATM/WDL/68692908/HDFC ATM KORAMANGALA,TXN0255517,310.00,,3426297.51
11/02/2023,NEFT/2296393771/PREETHI IYER/KKBK0045457/50067122670401,TXN0255518,1680.00,,3424617.51
11/02/2023,UPI/DR/10137626/VENKAT RAO/KKBK0045457/venkat278@okaxis,TXN0255519,5200.00,,3419417.51
12/02/2023,NEFT/264472395163/SURESH BABU/KKBK0045457/84564367629629,TXN0255520,,1200.00,3420617.51
12/02/2023,UPI/CR/2298059830/RAMESH GOWDA/KKBK0045457/ramesh126@paytm,TXN0255521,,32000.00,3452617.51
13/02/2023,UPI/DR/1520839640/PREETHI IYER/KKBK0045457/preethi980@okaxis,TXN0255522,49.00,,3452568.51
13/02/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0255523,,2500.00,3455068.51
