Txn Date,Value Date,Description,Ref No./Cheque No.,Debit,Credit,Balance
26/03/2023,26/03/2023,NEFT/15166990/RAJESH VERMA/SBIN0684317/21012976479029,TXN0259321,,2500.00,3507807.00
26/03/2023,26/03/2023,UPI/DR/026466744785/PRAKASH RAO/SBIN0684317/prakash736@okaxis,TXN0259322,5200.00,,3502607.00
27/03/2023,27/03/2023,UPI/DR/0946822893/DIVYA MENON/SBIN0684317/divya74@okhdfc,TXN0259323,49.00,,3502558.00
28/03/2023,28/03/2023,UPI/CR/3999340453/FARHAN KHAN/SBIN0684317/farhan914@okaxis,TXN0259324,,11200.00,3513758.00
28/03/2023,28/03/2023,UPI/CR/07034353/RESHMA KHAN/SBIN0684317/reshma237@paytm,TXN0259325,,1200.00,3514958.00
28/03/2023,28/03/2023,NEFT/00429117/KAVYA REDDY/SBIN0684317/71932011534628,TXN0259326,999.00,,3513959.00
28/03/2023,29/03/2023,UPI/DR/1588153968/SUNIL YADAV/SBIN0684317/sunil724@paytm,TXN0259327,5200.00,,3508759.00
28/03/2023,29/03/2023,ATM/WDL/3967860561/HDFC ATM KORAMANGALA,TXN0259328,850.00,,3507909.00
28/03/2023,28/03/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259329,,4800.00,3512709.00
28/03/2023,29/03/2023,UPI/DR/054372178032/VENKAT RAO/SBIN0684317/venkat90@oksbi,TXN0259330,3499.00,,3509210.00
28/03/2023,28/03/2023,UPI/CR/4302733057/VIKRAM NAIR/SBIN0684317/vikram760@okhdfc,TXN0259331,,24000.00,3533210.00
28/03/2023,29/03/2023,UPI/CR/7639589058/MALLIKA DAS/SBIN0684317/mallika595@oksbi,TXN0259332,,2500.00,3535710.00
28/03/2023,29/03/2023,UPI/DR/27102055/ADITYA KUMAR/SBIN0684317/aditya461@okaxis,TXN0259333,850.00,,3534860.00
29/03/2023,29/03/2023,NEFT/11501508/DEEPAK JOSHI/SBIN0684317/42318730906884,TXN0259334,999.00,,3533861.00
29/03/2023,29/03/2023,UPI/DR/953037585027/LALITHA DEVI/SBIN0684317/lalitha364@paytm,TXN0259335,310.00,,3533551.00
30/03/2023,30/03/2023,UPI/DR/7627423240/VINAY PATIL/SBIN0684317/vinay15@okaxis,TXN0259336,1250.00,,3532301.00
30/03/2023,30/03/2023,UPI/DR/1933366206/PRAKASH RAO/SBIN0684317/prakash240@okaxis,TXN0259337,699.00,,3531602.00
30/03/2023,31/03/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259338,,500.00,3532102.00
30/03/2023,30/03/2023,UPI/DR/18935713/RAHUL SINGH/SBIN0684317/rahul344@oksbi,TXN0259339,699.00,,3531403.00
31/03/2023,31/03/2023,ATM/WDL/6128639870/CANARA ATM MYSURU,TXN0259340,699.00,,3530704.00
31/03/2023,31/03/2023,IMPS/P2P/88887918/RAJENDRA PRASAD/9967198235,TXN0259341,,500.00,3531204.00
31/03/2023,31/03/2023,NEFT/29490530/KIRAN REDDY/SBIN0684317/72279042941170,TXN0259342,,1200.00,3532404.00
31/03/2023,31/03/2023,UPI/DR/7419795286/ANITHA KRISHNAN/SBIN0684317/anitha962@paytm,TXN0259343,79.00,,3532325.00
31/03/2023,31/03/2023,UPI/DR/196263455427/NIKHIL GUPTA/SBIN0684317/nikhil552@okaxis,TXN0259344,1680.00,,3530645.00
01/04/2023,01/04/2023,CHQ NO 159908 CLEARING,TXN0259345,2380.00,,3528265.00
01/04/2023,02/04/2023,ATM/WDL/47911480/HDFC ATM KORAMANGALA,TXN0259346,5200.00,,3523065.00
01/04/2023,01/04/2023,UPI/DR/7495176859/NADIA HUSSAIN/SBIN0684317/nadia858@paytm,TXN0259347,3499.00,,3519566.00
01/04/2023,01/04/2023,UPI/DR/07957423/POOJA SHARMA/SBIN0684317/pooja489@oksbi,TXN0259348,3499.00,,3516067.00
01/04/2023,01/04/2023,IMPS/P2P/976365806820/VINAY PATIL/7586378765,TXN0259349,,850.00,3516917.00
01/04/2023,01/04/2023,IMPS/P2P/278747958453/RAMESH PILLAI/9897749757,TXN0259350,,2500.00,3519417.00
02/04/2023,02/04/2023,UPI/DR/07554774/TANVI RAO/SBIN0684317/tanvi314@paytm,TXN0259351,79.00,,3519338.00
02/04/2023,02/04/2023,CHQ NO 759069 CLEARING,TXN0259352,449.00,,3518889.00
02/04/2023,02/04/2023,CHQ NO 838619 CLEARING,TXN0259353,3499.00,,3515390.00
02/04/2023,02/04/2023,UPI/DR/631150556086/NADIA HUSSAIN/SBIN0684317/nadia568@oksbi,TXN0259354,79.00,,3515311.00
02/04/2023,02/04/2023,IMPS/P2P/105814113254/MEERA PILLAI/7660951379,TXN0259355,,4800.00,3520111.00
02/04/2023,02/04/2023,NEFT/8456348456/POOJA SHARMA/SBIN0684317/55038804278676,TXN0259356,,18500.00,3538611.00
02/04/2023,02/04/2023,CHQ NO 681060 CLEARING,TXN0259357,310.00,,3538301.00
02/04/2023,02/04/2023,IMPS/P2P/161579972467/SHEELA DEVI/9728178172,TXN0259358,,850.00,3539151.00
03/04/2023,03/04/2023,IMPS/P2P/337098763349/AYESHA KHAN/9340191359,TXN0259359,,18500.00,3557651.00
03/04/2023,03/04/2023,UPI/DR/270196439547/SUSHMA RAO/SBIN0684317/sushma143@okhdfc,TXN0259360,49.00,,3557602.00
03/04/2023,03/04/2023,IMPS/P2P/1082852684/SMITHA PILLAI/7917974337,TXN0259361,,4800.00,3562402.00
03/04/2023,03/04/2023,ATM/WDL/84238028/HDFC ATM KORAMANGALA,TXN0259362,850.00,,3561552.00
03/04/2023,03/04/2023,NEFT/29705325/DEEPAK JOSHI/SBIN0684317/06809233094692,TXN0259363,120.00,,3561432.00
03/04/2023,03/04/2023,UPI/CR/427252280134/CHANDAN SHARMA/SBIN0684317/chandan362@okhdfc,TXN0259364,,1200.00,3562632.00
03/04/2023,03/04/2023,NEFT/973495660734/MEERA PILLAI/SBIN0684317/44125944984225,TXN0259365,120.00,,3562512.00
03/04/2023,03/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259366,,18500.00,3581012.00
03/04/2023,03/04/2023,UPI/DR/2988111434/SAVITHA DEVI/SBIN0684317/savitha86@okaxis,TXN0259367,79.00,,3580933.00
04/04/2023,04/04/2023,NEFT/9459742364/PRIYA NAIR/SBIN0684317/56086617777601,TXN0259368,,4800.00,3585733.00
04/04/2023,04/04/2023,UPI/DR/3596344947/RESHMA KHAN/SBIN0684317/reshma734@oksbi,TXN0259369,850.00,,3584883.00
04/04/2023,05/04/2023,UPI/CR/4972652439/RAMESH GOWDA/SBIN0684317/ramesh122@okaxis,TXN0259370,,7600.00,3592483.00
04/04/2023,05/04/2023,UPI/DR/8619996533/TANVI RAO/SBIN0684317/tanvi738@okhdfc,TXN0259371,120.00,,3592363.00
04/04/2023,04/04/2023,NEFT/755596326731/KAVYA REDDY/SBIN0684317/51843061271356,TXN0259372,449.00,,3591914.00
05/04/2023,05/04/2023,ATM/WDL/98814564/HDFC ATM KORAMANGALA,TXN0259373,5200.00,,3586714.00
05/04/2023,06/04/2023,UPI/CR/6266722384/ANITHA KRISHNAN/SBIN0684317/anitha727@okaxis,TXN0259374,,11200.00,3597914.00
05/04/2023,05/04/2023,IMPS/P2P/9172683519/RESHMA KHAN/7550748338,TXN0259375,,7600.00,3605514.00
05/04/2023,06/04/2023,UPI/DR/6276314087/SUSHMA RAO/SBIN0684317/sushma988@okaxis,TXN0259376,310.00,,3605204.00
05/04/2023,06/04/2023,UPI/CR/156413220857/SMITHA PILLAI/SBIN0684317/smitha165@ybl,TXN0259377,,4800.00,3610004.00
06/04/2023,06/04/2023,NEFT/1565748086/LALITHA DEVI/SBIN0684317/01146184483371,TXN0259378,,2500.00,3612504.00
06/04/2023,06/04/2023,UPI/DR/49190171/PREETHI IYER/SBIN0684317/preethi266@okhdfc,TXN0259379,999.00,,3611505.00
06/04/2023,07/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259380,,18500.00,3630005.00
06/04/2023,06/04/2023,CHQ NO 139756 CLEARING,TXN0259381,49.00,,3629956.00
06/04/2023,06/04/2023,CHQ NO 113582 CLEARING,TXN0259382,449.00,,3629507.00
06/04/2023,06/04/2023,CHQ NO 380747 CLEARING,TXN0259383,79.00,,3629428.00
06/04/2023,06/04/2023,IMPS/P2P/523764127855/GOPAL VERMA/8626600695,TXN0259384,,4800.00,3634228.00
06/04/2023,06/04/2023,UPI/DR/491137391088/KAVYA REDDY/SBIN0684317/kavya267@okhdfc,TXN0259385,310.00,,3633918.00
06/04/2023,06/04/2023,CHQ NO 638636 CLEARING,TXN0259386,79.00,,3633839.00
06/04/2023,07/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259387,,32000.00,3665839.00
07/04/2023,07/04/2023,UPI/DR/466651199864/ARJUN MEHTA/SBIN0684317/arjun776@okaxis,TXN0259388,7800.00,,3658039.00
07/04/2023,07/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259389,,32000.00,3690039.00
07/04/2023,07/04/2023,UPI/DR/53773180/RAHUL SINGH/SBIN0684317/rahul417@ybl,TXN0259390,5200.00,,3684839.00
07/04/2023,07/04/2023,ATM/WDL/0061848220/CANARA ATM MYSURU,TXN0259391,850.00,,3683989.00
07/04/2023,08/04/2023,UPI/DR/58261256/PREETHI IYER/SBIN0684317/preethi208@oksbi,TXN0259392,1680.00,,3682309.00
08/04/2023,09/04/2023,UPI/DR/62216153/KIRAN REDDY/SBIN0684317/kiran982@okaxis,TXN0259393,3499.00,,3678810.00
08/04/2023,09/04/2023,NEFT/800739615911/KIRAN REDDY/SBIN0684317/02381576470615,TXN0259394,999.00,,3677811.00
08/04/2023,08/04/2023,NEFT/191638545416/FATIMA SHEIKH/SBIN0684317/67483797039420,TXN0259395,,32000.00,3709811.00
08/04/2023,08/04/2023,NEFT/3196558658/ADITYA KUMAR/SBIN0684317/22211795653973,TXN0259396,449.00,,3709362.00
08/04/2023,08/04/2023,UPI/DR/05513731/LATHA MURTHY/SBIN0684317/latha756@ybl,TXN0259397,1680.00,,3707682.00
08/04/2023,08/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259398,,24000.00,3731682.00
09/04/2023,10/04/2023,UPI/DR/026090016837/CHANDAN SHARMA/SBIN0684317/chandan755@paytm,TXN0259399,2380.00,,3729302.00
09/04/2023,10/04/2023,UPI/DR/90840992/RANJIT SINGH/SBIN0684317/ranjit184@okhdfc,TXN0259400,49.00,,3729253.00
09/04/2023,09/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259401,,11200.00,3740453.00
09/04/2023,09/04/2023,UPI/DR/8377693297/NAVEEN KUMAR/SBIN0684317/naveen103@oksbi,TXN0259402,7800.00,,3732653.00
09/04/2023,09/04/2023,UPI/DR/01649931/LALITHA DEVI/SBIN0684317/lalitha338@ybl,TXN0259403,1250.00,,3731403.00
09/04/2023,09/04/2023,CHQ NO 270122 CLEARING,TXN0259404,449.00,,3730954.00
09/04/2023,09/04/2023,NEFT/8299468996/POOJA SHARMA/SBIN0684317/68003497419388,TXN0259405,49.00,,3730905.00
09/04/2023,10/04/2023,CHQ NO 414755 CLEARING,TXN0259406,449.00,,3730456.00
10/04/2023,10/04/2023,NEFT/9886633075/NADIA HUSSAIN/SBIN0684317/22943245811259,TXN0259407,,18500.00,3748956.00
10/04/2023,10/04/2023,NEFT/6741389507/ARJUN MEHTA/SBIN0684317/97684291267279,TXN0259408,49.00,,3748907.00
10/04/2023,10/04/2023,NEFT/0916078594/CHANDAN SHARMA/SBIN0684317/37307793253009,TXN0259409,3499.00,,3745408.00
10/04/2023,10/04/2023,NEFT/0031188530/RAVI KUMAR SHARMA/SBIN0684317/61343696220027,TXN0259410,449.00,,3744959.00
10/04/2023,10/04/2023,UPI/DR/8963215758/VINAY PATIL/SBIN0684317/vinay965@okhdfc,TXN0259411,49.00,,3744910.00
10/04/2023,11/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259412,,500.00,3745410.00
10/04/2023,11/04/2023,UPI/DR/2869169828/ANAND KUMAR/SBIN0684317/anand391@okhdfc,TXN0259413,5200.00,,3740210.00
10/04/2023,10/04/2023,IMPS/P2P/4248625172/GANESH KUMAR/7470808235,TXN0259414,,24000.00,3764210.00
11/04/2023,11/04/2023,NEFT/370699301122/ARJUN MEHTA/SBIN0684317/96360290307597,TXN0259415,249.00,,3763961.00
11/04/2023,11/04/2023,ATM/WDL/888895750866/SBI ATM JAYANAGAR BLR,TXN0259416,449.00,,3763512.00
11/04/2023,11/04/2023,NEFT/56973328/PRIYA NAIR/SBIN0684317/03371579682396,TXN0259417,1680.00,,3761832.00
11/04/2023,12/04/2023,CHQ NO 606186 CLEARING,TXN0259418,850.00,,3760982.00
11/04/2023,12/04/2023,UPI/DR/278655916577/TARA SINGH/SBIN0684317/tara105@ybl,TXN0259419,310.00,,3760672.00
11/04/2023,11/04/2023,ATM/WDL/186813997682/SBI ATM JAYANAGAR BLR,TXN0259420,449.00,,3760223.00
11/04/2023,11/04/2023,ATM/WDL/129971500741/HDFC ATM KORAMANGALA,TXN0259421,999.00,,3759224.00
12/04/2023,12/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259422,,4800.00,3764024.00
12/04/2023,12/04/2023,ATM/WDL/3546217671/CANARA ATM MYSURU,TXN0259423,850.00,,3763174.00
12/04/2023,13/04/2023,NEFT/83739258/BINDHU NAIR/SBIN0684317/02892587581306,TXN0259424,,32000.00,3795174.00
12/04/2023,12/04/2023,CHQ NO 992358 CLEARING,TXN0259425,1250.00,,3793924.00
12/04/2023,12/04/2023,UPI/DR/733303146842/ARUN SHARMA/SBIN0684317/arun743@ybl,TXN0259426,5200.00,,3788724.00
12/04/2023,12/04/2023,CHQ NO 962341 CLEARING,TXN0259427,1680.00,,3787044.00
13/04/2023,14/04/2023,UPI/DR/0175724689/LAKSHMI VENKAT/SBIN0684317/lakshmi959@ybl,TXN0259428,999.00,,3786045.00
13/04/2023,13/04/2023,UPI/DR/9765149534/ANITHA KRISHNAN/SBIN0684317/anitha34@okhdfc,TXN0259429,5200.00,,3780845.00
13/04/2023,13/04/2023,CHQ NO 976934 CLEARING,TXN0259430,449.00,,3780396.00
14/04/2023,14/04/2023,ATM/WDL/25744524/CANARA ATM MYSURU,TXN0259431,310.00,,3780086.00
14/04/2023,14/04/2023,NEFT/207299205020/KAVERI MENON/SBIN0684317/48211992218210,TXN0259432,,18500.00,3798586.00
15/04/2023,16/04/2023,UPI/CR/389461587770/GEETA DEVI/SBIN0684317/geeta938@okhdfc,TXN0259433,,32000.00,3830586.00
15/04/2023,16/04/2023,NEFT/193126251845/PREETHI IYER/SBIN0684317/05167359185990,TXN0259434,249.00,,3830337.00
15/04/2023,15/04/2023,NEFT/3984668424/SUSHMA RAO/SBIN0684317/65071557095686,TXN0259435,,500.00,3830837.00
15/04/2023,16/04/2023,ATM/WDL/483959371134/CANARA ATM MYSURU,TXN0259436,3499.00,,3827338.00
15/04/2023,15/04/2023,UPI/CR/828734675185/NILESH KULKARNI/SBIN0684317/nilesh491@paytm,TXN0259437,,24000.00,3851338.00
15/04/2023,16/04/2023,NEFT/1287539928/NIKHIL GUPTA/SBIN0684317/59422699707853,TXN0259438,3499.00,,3847839.00
15/04/2023,15/04/2023,IMPS/P2P/11053372/NAVEEN KUMAR/8664656875,TXN0259439,,7600.00,3855439.00
15/04/2023,15/04/2023,UPI/DR/736658646745/MEERA PILLAI/SBIN0684317/meera519@okaxis,TXN0259440,310.00,,3855129.00
16/04/2023,16/04/2023,NEFT/14562976/DIVYA MENON/SBIN0684317/40352125827520,TXN0259441,249.00,,3854880.00
16/04/2023,16/04/2023,ATM/WDL/392209832033/CANARA ATM MYSURU,TXN0259442,7800.00,,3847080.00
16/04/2023,16/04/2023,UPI/CR/772365044158/VINAY PATIL/SBIN0684317/vinay786@ybl,TXN0259443,,1200.00,3848280.00
16/04/2023,16/04/2023,UPI/DR/224250052892/SANTOSH KUMAR/SBIN0684317/santosh454@ybl,TXN0259444,5200.00,,3843080.00
16/04/2023,16/04/2023,CHQ NO 201218 CLEARING,TXN0259445,999.00,,3842081.00
17/04/2023,18/04/2023,NEFT/551132214595/SUNITA DEVI/SBIN0684317/58656799102300,TXN0259446,699.00,,3841382.00
17/04/2023,18/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259447,,24000.00,3865382.00
17/04/2023,18/04/2023,CHQ NO 586522 CLEARING,TXN0259448,1680.00,,3863702.00
17/04/2023,17/04/2023,CHQ NO 659195 CLEARING,TXN0259449,999.00,,3862703.00
17/04/2023,17/04/2023,ATM/WDL/2517636693/CANARA ATM MYSURU,TXN0259450,5200.00,,3857503.00
17/04/2023,18/04/2023,UPI/CR/58714404/RAMESH GOWDA/SBIN0684317/ramesh340@okhdfc,TXN0259451,,18500.00,3876003.00
18/04/2023,18/04/2023,NEFT/88871689/SMITHA PILLAI/SBIN0684317/66341054927437,TXN0259452,,1200.00,3877203.00
18/04/2023,18/04/2023,ATM/WDL/87323189/SBI ATM JAYANAGAR BLR,TXN0259453,49.00,,3877154.00
18/04/2023,18/04/2023,UPI/DR/4532186141/VENKAT RAO/SBIN0684317/venkat112@ybl,TXN0259454,2380.00,,3874774.00
18/04/2023,18/04/2023,UPI/DR/460609735647/PREETHI IYER/SBIN0684317/preethi163@okhdfc,TXN0259455,449.00,,3874325.00
18/04/2023,19/04/2023,UPI/DR/9259247360/MEENA IYER/SBIN0684317/meena526@okhdfc,TXN0259456,120.00,,3874205.00
18/04/2023,18/04/2023,CHQ NO 055000 CLEARING,TXN0259457,1250.00,,3872955.00
18/04/2023,18/04/2023,CHQ NO 059331 CLEARING,TXN0259458,49.00,,3872906.00
18/04/2023,18/04/2023,UPI/DR/580693096392/KIRAN REDDY/SBIN0684317/kiran911@ybl,TXN0259459,79.00,,3872827.00
18/04/2023,18/04/2023,UPI/DR/5979128065/RANJIT SINGH/SBIN0684317/ranjit541@okhdfc,TXN0259460,2380.00,,3870447.00
19/04/2023,19/04/2023,NEFT/2798954371/CHANDAN SHARMA/SBIN0684317/89845552663189,TXN0259461,,32000.00,3902447.00
19/04/2023,19/04/2023,IMPS/P2P/446299104414/VINAY PATIL/7671250248,TXN0259462,,18500.00,3920947.00
19/04/2023,19/04/2023,UPI/DR/76943708/VIKRAM NAIR/SBIN0684317/vikram527@oksbi,TXN0259463,1680.00,,3919267.00
19/04/2023,19/04/2023,NEFT/5477336518/RAMESH PILLAI/SBIN0684317/38024655976281,TXN0259464,79.00,,3919188.00
19/04/2023,19/04/2023,UPI/DR/81262112/NILESH KULKARNI/SBIN0684317/nilesh869@paytm,TXN0259465,3499.00,,3915689.00
20/04/2023,21/04/2023,NEFT/73422432/NIKHIL GUPTA/SBIN0684317/80617462455422,TXN0259466,49.00,,3915640.00
20/04/2023,20/04/2023,CHQ NO 776472 CLEARING,TXN0259467,449.00,,3915191.00
20/04/2023,20/04/2023,UPI/CR/375248141240/RAHUL SINGH/SBIN0684317/rahul971@ybl,TXN0259468,,850.00,3916041.00
20/04/2023,20/04/2023,ATM/WDL/73655631/HDFC ATM KORAMANGALA,TXN0259469,1680.00,,3914361.00
20/04/2023,21/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259470,,1200.00,3915561.00
20/04/2023,21/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259471,,18500.00,3934061.00
20/04/2023,20/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259472,,4800.00,3938861.00
21/04/2023,21/04/2023,ATM/WDL/6784916747/CANARA ATM MYSURU,TXN0259473,2380.00,,3936481.00
21/04/2023,21/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259474,,4800.00,3941281.00
21/04/2023,22/04/2023,UPI/DR/47594176/RAMESH PILLAI/SBIN0684317/ramesh298@okaxis,TXN0259475,5200.00,,3936081.00
21/04/2023,22/04/2023,UPI/DR/17454123/NIKHIL GUPTA/SBIN0684317/nikhil775@ybl,TXN0259476,850.00,,3935231.00
21/04/2023,22/04/2023,UPI/DR/424971183256/MOHAN DAS/SBIN0684317/mohan98@oksbi,TXN0259477,999.00,,3934232.00
21/04/2023,22/04/2023,NEFT/3900660297/RAVI KUMAR SHARMA/SBIN0684317/23785740303806,TXN0259478,2380.00,,3931852.00
22/04/2023,22/04/2023,UPI/CR/8162267430/IMRAN KHAN/SBIN0684317/imran163@okhdfc,TXN0259479,,500.00,3932352.00
22/04/2023,22/04/2023,UPI/DR/0611309346/HARISH MENON/SBIN0684317/harish57@okaxis,TXN0259480,310.00,,3932042.00
23/04/2023,23/04/2023,ATM/WDL/318245945174/CANARA ATM MYSURU,TXN0259481,5200.00,,3926842.00
23/04/2023,24/04/2023,UPI/DR/40018620/SUNIL YADAV/SBIN0684317/sunil972@oksbi,TXN0259482,49.00,,3926793.00
23/04/2023,23/04/2023,UPI/DR/76723110/USHA RANI/SBIN0684317/usha216@ybl,TXN0259483,850.00,,3925943.00
23/04/2023,23/04/2023,NEFT/377222383815/RAMESH PILLAI/SBIN0684317/15957047284426,TXN0259484,5200.00,,3920743.00
23/04/2023,23/04/2023,NEFT/8342732279/SNEHA PATIL/SBIN0684317/83812640336687,TXN0259485,249.00,,3920494.00
24/04/2023,24/04/2023,ATM/WDL/128502503790/CANARA ATM MYSURU,TXN0259486,1250.00,,3919244.00
24/04/2023,25/04/2023,IMPS/P2P/5397726108/LAKSHMI VENKAT/8393643417,TXN0259487,,18500.00,3937744.00
24/04/2023,24/04/2023,IMPS/P2P/911030021005/REKHA PILLAI/9984575118,TXN0259488,,500.00,3938244.00
24/04/2023,24/04/2023,UPI/DR/7878535031/TARA SINGH/SBIN0684317/tara741@okhdfc,TXN0259489,249.00,,3937995.00
24/04/2023,24/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259490,,500.00,3938495.00
24/04/2023,25/04/2023,ATM/WDL/807670874304/CANARA ATM MYSURU,TXN0259491,49.00,,3938446.00
24/04/2023,24/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259492,,11200.00,3949646.00
24/04/2023,24/04/2023,IMPS/P2P/83735459/BINDHU NAIR/8815940635,TXN0259493,,18500.00,3968146.00
24/04/2023,24/04/2023,NEFT/2671688398/HARISH MENON/SBIN0684317/69793815221159,TXN0259494,2380.00,,3965766.00
25/04/2023,26/04/2023,UPI/CR/454978032084/RAMESH GOWDA/SBIN0684317/ramesh838@okaxis,TXN0259495,,32000.00,3997766.00
25/04/2023,25/04/2023,UPI/DR/01392084/FARHAN KHAN/SBIN0684317/farhan916@oksbi,TXN0259496,7800.00,,3989966.00
25/04/2023,25/04/2023,NEFT/2709293611/DEEPA NAIR/SBIN0684317/75838661032876,TXN0259497,310.00,,3989656.00
25/04/2023,25/04/2023,UPI/DR/16930235/PADMA RAO/SBIN0684317/padma277@oksbi,TXN0259498,310.00,,3989346.00
25/04/2023,26/04/2023,NEFT/75550630/ARCHANA PILLAI/SBIN0684317/53339936881875,TXN0259499,699.00,,3988647.00
25/04/2023,25/04/2023,UPI/DR/5464133518/FARHAN KHAN/SBIN0684317/farhan333@okhdfc,TXN0259500,49.00,,3988598.00
25/04/2023,25/04/2023,UPI/DR/3165518564/CHANDAN SHARMA/SBIN0684317/chandan881@ybl,TXN0259501,49.00,,3988549.00
25/04/2023,25/04/2023,UPI/DR/46092959/NADIA HUSSAIN/SBIN0684317/nadia835@paytm,TXN0259502,850.00,,3987699.00
26/04/2023,26/04/2023,UPI/CR/6377445053/ANAND KUMAR/SBIN0684317/anand401@okaxis,TXN0259503,,7600.00,3995299.00
26/04/2023,26/04/2023,IMPS/P2P/669605503888/IMRAN KHAN/9980750715,TXN0259504,,24000.00,4019299.00
26/04/2023,26/04/2023,CHQ NO 106452 CLEARING,TXN0259505,310.00,,4018989.00
26/04/2023,26/04/2023,UPI/DR/34008457/SUNITA DEVI/SBIN0684317/sunita994@okaxis,TXN0259506,3499.00,,4015490.00
26/04/2023,26/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259507,,2500.00,4017990.00
26/04/2023,26/04/2023,UPI/DR/86833568/SHEELA DEVI/SBIN0684317/sheela842@paytm,TXN0259508,1250.00,,4016740.00
27/04/2023,27/04/2023,UPI/DR/988303325293/POOJA SHARMA/SBIN0684317/pooja156@okaxis,TXN0259509,449.00,,4016291.00
27/04/2023,28/04/2023,CHQ NO 987643 CLEARING,TXN0259510,249.00,,4016042.00
27/04/2023,27/04/2023,CHQ NO 951527 CLEARING,TXN0259511,249.00,,4015793.00
27/04/2023,27/04/2023,ATM/WDL/51075127/CANARA ATM MYSURU,TXN0259512,79.00,,4015714.00
28/04/2023,28/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259513,,32000.00,4047714.00
28/04/2023,28/04/2023,CHQ NO 041496 CLEARING,TXN0259514,999.00,,4046715.00
28/04/2023,29/04/2023,UPI/DR/406653227079/SMITHA PILLAI/SBIN0684317/smitha474@okhdfc,TXN0259515,449.00,,4046266.00
28/04/2023,28/04/2023,UPI/DR/860366757188/BABU LAL/SBIN0684317/babu548@oksbi,TXN0259516,49.00,,4046217.00
28/04/2023,28/04/2023,NEFT/0690835029/RAHUL SINGH/SBIN0684317/64190628163029,TXN0259517,249.00,,4045968.00
28/04/2023,28/04/2023,ATM/WDL/900643923471/SBI ATM JAYANAGAR BLR,TXN0259518,1680.00,,4044288.00
28/04/2023,29/04/2023,UPI/DR/13581421/VENKAT RAO/SBIN0684317/venkat161@okaxis,TXN0259519,49.00,,4044239.00
29/04/2023,29/04/2023,UPI/CR/75613253/RAJESH VERMA/SBIN0684317/rajesh582@ybl,TXN0259520,,32000.00,4076239.00
29/04/2023,29/04/2023,IMPS/P2P/7532377367/SUSHMA RAO/8086923465,TXN0259521,,18500.00,4094739.00
29/04/2023,30/04/2023,UPI/CR/751436768605/HARISH MENON/SBIN0684317/harish24@ybl,TXN0259522,,32000.00,4126739.00
29/04/2023,29/04/2023,NEFT/622844145925/FARHAN KHAN/SBIN0684317/07733093445700,TXN0259523,,24000.00,4150739.00
29/04/2023,29/04/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259524,,850.00,4151589.00
30/04/2023,01/05/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0259525,,32000.00,4183589.00
30/04/2023,30/04/2023,CHQ NO 846019 CLEARING,TXN0259526,5200.00,,4178389.00
30/04/2023,30/04/2023,UPI/DR/7693251559/ARUN SHARMA/SBIN0684317/arun340@ybl,TXN0259527,120.00,,4178269.00
30/04/2023,30/04/2023,UPI/DR/0277657438/AYESHA KHAN/SBIN0684317/ayesha997@okhdfc,TXN0259528,249.00,,4178020.00
30/04/2023,30/04/2023,CHQ NO 442605 CLEARING,TXN0259529,79.00,,4177941.00
30/04/2023,30/04/2023,UPI/CR/661048774401/SANJANA HEGDE/SBIN0684317/sanjana680@paytm,TXN0259530,,2500.00,4180441.00
01/05/2023,01/05/2023,NEFT/386906080179/IMRAN KHAN/SBIN0684317/48996186647129,TXN0259531,1250.00,,4179191.00
